epoch, loss
198, 0.00026028135972685124
199, 0.0002606062842147594
200, 0.0002648513789201464
201, 0.0002751970136508754
202, 0.0002568252514849847
203, 0.0002426550010210033
204, 0.0002449686621604188
205, 0.0002432806600509707
206, 0.00024621482763759813
207, 0.00025610851027598375
208, 0.00024923267239292574
209, 0.00025197972186674633
210, 0.00023156772632799201
211, 0.00022687460110167498
212, 0.00023799432969361255
213, 0.0002393084338857913
214, 0.00024256377377519634
215, 0.00022291637673769552
216, 0.0002272067095927039
217, 0.0002253642987529108
218, 0.00021186629212937506
219, 0.00022483112317041155
220, 0.00022192687240381778
221, 0.000207401256895581
222, 0.00021598433873906388
223, 0.00021330201597575323
224, 0.00020991669289887542
225, 0.00020081876262720597
226, 0.0002215467395822025
227, 0.00020377900415900917
228, 0.0002004972551282612
229, 0.00021024266333174383
230, 0.00019317356130304434
231, 0.00020418183055899894
232, 0.00019637343456303647
233, 0.0001871515146976637
234, 0.00020894088337384018
235, 0.0001956091393016853
236, 0.00018653104355021495
237, 0.00018918773222588293
238, 0.0001891384942409344
239, 0.00018480466509471525
240, 0.00018858185360354836
241, 0.00018481317334975402
242, 0.00018253412094853475
243, 0.00018992908464257298
244, 0.00019077452143297555
245, 0.00018275254023652425
246, 0.00017532150211726125
247, 0.000174810467660633
248, 0.00018293958127439205
249, 0.0001936639529339522
250, 0.00017997588779887033
251, 0.00017033262862042875
252, 0.00016914427369761774
253, 0.00017631831532109268
254, 0.0001722016560532009
255, 0.00018541206190923908
256, 0.00016748257844688573
257, 0.0001718724133136599
258, 0.00017006777725628
259, 0.00018228362052891752
260, 0.00016366080703988928
261, 0.0001583613709373013
262, 0.00017006719213381101
263, 0.00016240174348583183
264, 0.00016139301899029433
265, 0.00016219985336205254
266, 0.00016217972596561166
267, 0.0001637770420536021
268, 0.00017529981662613004
269, 0.00017058282213611164
270, 0.0001590233306810123
271, 0.0001464914696087918
272, 0.00014879369000592787
273, 0.00016712599480131176
274, 0.0001461960631819655
275, 0.0001608311407252927
276, 0.0001487192035093522
277, 0.0001615686481283913
278, 0.0001499123705299452
279, 0.00016096470086463595
280, 0.00014625512774399694
281, 0.00014583370164681733
282, 0.00016397737459270288
283, 0.0001561327322332002
284, 0.00014622147593238802
285, 0.00015416772272579414
286, 0.00015265729969608324
287, 0.00013853952063966644
288, 0.00015011638244091487
289, 0.00014098899838149096
290, 0.00014305265206754965
291, 0.00013309115716629726
292, 0.00014465119480020248
293, 0.00014704018199848988
294, 0.0001333214656556139
295, 0.00014564076824580892
296, 0.00014358854004115074
297, 0.00014579635515824899
298, 0.0001266373439076713
299, 0.0001329169533560067
300, 0.00014407516640425734
301, 0.00013524450419547898
302, 0.0001250958241231596
303, 0.00012562608002476673
304, 0.00014266207973850302
305, 0.0001350944795185506
306, 0.00012964764091055118
307, 0.00012809724358615112
308, 0.00013314901534834512
309, 0.00013286405347617207
310, 0.0001290317091297134
311, 0.00013164690458230174
312, 0.0001323145284470368
313, 0.00012722606306425632
314, 0.0001291804051789648
315, 0.00013646354281130849
316, 0.00013107543642516047
317, 0.0001232793367178273
318, 0.00012679855819897057
319, 0.00012949402723568446
320, 0.00012658260456967064
321, 0.00012599434579740887
322, 0.0001329323644745115
323, 0.00012031623701879034
324, 0.0001290719079780129
325, 0.00011923974427969281
326, 0.00011982150903773932
327, 0.00011674338853574618
328, 0.00012225517638439796
329, 0.00012814448642433577
330, 0.00012269484082239046
331, 0.00012120969852741976
332, 0.000116461683704235
333, 0.00012132672514100464
334, 0.00011239367594760729
335, 0.0001147036751506884
336, 0.0001329001072344719
337, 0.00010946806258734416
338, 0.00011633576673533399
339, 0.00011262263245094396
340, 0.00011855161215063643
341, 0.00011548250024359972
342, 0.00011517769727989149
343, 0.0001265331981067498
344, 0.00011564804930467669
345, 0.00011212748663188184
346, 0.00011636332768855734
347, 0.00011938563265129826
348, 0.00011696763285032021
349, 0.00011025515050080672
350, 0.00011397183087109081
351, 0.00011633209112440725
352, 0.00010912802800788768
353, 0.00011258219226364632
354, 0.00010926925451847246
355, 0.00011237727134292029
356, 0.00010902060350304055
357, 0.00010430464637225769
358, 0.00011744287765343604
359, 0.00012146204461850453
360, 0.00010696179693050724
361, 0.00010436285887670415
362, 0.00010708609872938584
363, 0.00011399013826974958
364, 0.00010255577411892129
365, 0.00010537294124546293
366, 0.000141763226035923
367, 0.0001145371367835916
368, 0.00010657774791214238
369, 0.00010534987364252402
370, 9.996791143388843e-05
371, 0.0001078718888586473
372, 9.997485444874283e-05
373, 0.0001066303586109522
374, 0.00010281840228919413
375, 9.832873339416576e-05
376, 0.00010798840903526575
377, 0.0001063706320860231
378, 0.00011628523471311307
379, 0.0001014714307001125
380, 0.00010070283568985872
381, 0.00010646528860884057
382, 0.00010186604486387789
383, 0.00010555115582751758
384, 0.00010192773357391932
385, 0.000107693417652636
386, 9.827794049854788e-05
387, 0.00011100980917709712
388, 0.00010812807164957879
389, 9.515669166858408e-05
390, 9.160158575719872e-05
391, 9.845855024200507e-05
392, 0.00010236676392712714
393, 9.505174888108709e-05
394, 9.590395800924196e-05
395, 9.520767679502582e-05
396, 9.847759296772235e-05
397, 0.00010046603157457905
398, 9.06720611961731e-05
